Word,ReadingKana,Occurences,ReadingFrequency,PitchPositions,Status,SupportStrength,MatchCount,MatchExamples,Definitions,ExampleSentence,JmDictWordId
終わり,おわり,10,505,0,supported_exact,1,1,duel-masters-dm25:term:終わり(おわり) via entry/front exact,"end,ending,close,conclusion,end of (one's) life,death",もう**終わり**なのね残念…。,1589590
上昇,じょうしょう,10,5090,0,supported_exact,1,1,pokemon-scarlet-violet:term:上昇(じょうしょう) via entry/front exact,"rising,ascending,climbing",ポケモンの能力**上昇**よね！,1353450
情報,じょうほう,10,658,0,supported_exact,1,1,pokemon-scarlet-violet:term:情報(じょうほう) via entry/front exact,"information,news,report,intelligence,information (data contained in characters, signals, code, etc.),informatics (as a subject)",正直な**情報**の提供大変感謝するなぜ嘘をつく？,1356370
侵入者,しんにゅうしゃ,10,8003,,supported_exact,1,1,pokemon-scarlet-violet:term:侵入者(しんにゅうしゃ) via entry/front exact,"intruder,invader,trespasser,raider",**侵入者**をたたき出してあげましょう！,1359870
進める,すすめる,10,1064,0,supported_exact,1,1,pokemon-scarlet-violet:term:進める(すすめる) via entry/front exact,"to advance,to move forward,to put (a clock, watch) forward,to carry forward (plans, work, etc.),to proceed with,to make progress in,to further,to advance,to hasten,to speed up,to raise,to elevate,to promote,to develop,to stimulate (e.g. one's appetite)",,1365990
調べる,しらべる,10,579,3,supported_exact,1,1,pokemon-scarlet-violet:term:調べる(しらべる) via entry/front exact,"to examine,to look up,to investigate,to check up,to sense,to study,to inquire,to search",普通に有名あと個人的に**調べた**しいいとこのお嬢さまだったのか…。？,1429060
調味料,ちょうみりょう,10,11787,3,supported_exact,1,1,pokemon-scarlet-violet:term:調味料(ちょうみりょう) via entry/front exact,"seasoning,flavoring,flavouring,condiment",棚には期限の切れた**調味料**が置かれているコンロには最近使われた跡がある！,1429290
特殊,とくしゅ,10,2425,"0,1",supported_exact,1,1,pokemon-scarlet-violet:term:特殊(とくしゅ) via entry/front exact,"special,particular,peculiar,unique",**特殊**はポケモンの特攻が高ければ相手に与えるダメージが大きい！,1454970
便利,べんり,10,2676,1,supported_exact,1,1,pokemon-scarlet-violet:term:便利(べんり) via entry/front exact,"convenient,handy,useful",マップが見れて**便利**みたいよ大事に使ってねいってらっしゃい！,1512610
お疲れさま,おつかれさま,49,1703,0,supported_kana_equivalent,2,1,pokemon-scarlet-violet:term:おつかれさま(おつかれさま) via visible kana entry/front,"thank you (for your hard work),good work,see you,goodbye,goodnight",んじゃはやめに帰ってね**お疲れさま**でスター！,1002570
岩,いわ,15,4121,2,supported_kana_equivalent,2,1,pokemon-scarlet-violet:term:いわ(いわ) via visible kana entry/front,"rock,boulder,crag",**岩**落とすあぶねえヤツにはしょっぱい敗北めしあがれだ！,1217270
特に,とくに,10,598,1,supported_kana_equivalent,2,1,pokemon-scarlet-violet:term:とくに(とくに) via visible kana entry/front,"particularly,especially,in particular,expressly",**特に**用事はないホシガリスのベッド！,1454670
団,だん,195,5793,1,covered_as_component_in_flashcard_entry,3,1,duel-masters-dm25:term:団長(だんちょう) via entry/front contains 団長,"group,body,party,company,troupe,gang,corps,ring",……ウゼえスター**団**はアジトでアカデミーを襲う計画を立てているとか…。？,1956650
今,いま,127,52,1,covered_as_component_in_flashcard_entry,3,2,pokemon-scarlet-violet:term:今回(こんかい) via entry/front contains 今回 | pokemon-scarlet-violet:term:今度(こんど) via entry/front contains 今度,"now,the present time,just now,soon,immediately,another,more",**今**では研究所が建っておりロマンもへったくれもないがね…。,1288850
見る,みる,126,42,1,covered_as_component_in_flashcard_entry,3,1,pokemon-scarlet-violet:term:強さを見る(つよさをみる) via entry/front contains 強さを見る,"to see,to look,to watch,to view,to observe,to examine,to look over,to assess,to check,to judge,to look after,to attend to,to take care of,to keep an eye on,to experience,to meet with (misfortune, success, etc.),to try ...,to have a go at ...,to give ... a try,to see (that) ...,to find (that) ...",,1259290
前,まえ,110,74,1,covered_as_component_in_flashcard_entry,3,4,gundam-arsenal-base:term:前線(ぜんせん) via entry/front contains 前線 | pokemon-scarlet-violet:term:名前(なまえ) via entry/front contains 名前 | pokemon-scarlet-violet:grammar:～前に via entry/front contains 前に | web-giapponese:term:前衛(ぜんえい) via entry/front contains 前衛,"in front (of),before (e.g. a building),before,earlier,previously,prior,ago,(minutes) to (the hour),(the) front,frontal part,fore,head (e.g. of a line),forward,ahead,(in the) presence (of),in front (of someone),previous (e.g. page),prior (e.g. engagement),first (e.g. half),former (e.g. example),portion,helping,front (of one's body or clothing),breast (of a coat, kimono, etc.),privates,private parts,criminal record,previous conviction,(a) prior",・約１０００年**前**・約２０００年前・約３０００年前４この学校は創立何年？,1392580
言う,いう,108,25,0,covered_as_component_in_flashcard_entry,3,2,pokemon-scarlet-violet:grammar:～{{言|い}}う / ～って{{言|い}}う via entry/front contains 言う/って言う | pokemon-scarlet-violet:grammar:～ように言われる via entry/front contains ように言う,"to say,to utter,to declare,to name,to call,to go (e.g. ""the alarm went ping""),to make a noise",正直すぎてちょっとビックリ指名手配中のヤツほど違うって**言う**からね…。！,1587040
人,ひと,104,65,"0,2",covered_as_component_in_flashcard_entry,3,9,duel-masters-dm25:term:人数(にんずう) via entry/front contains 人数 | duel-masters-dm25:term:刻解人形ジェニー・ジェーン(こくかいにんぎょう じぇにー じぇーん) via entry/front contains 刻解人形ジェニジェン | duel-masters-dm25:grammar:～と同じ枚数(とおなじまいすう) via entry/front contains 相手の人数と同じ枚数 | duel-masters-dm25:grammar:相手1人につき(あいてひとりにつき) via entry/front contains 相手1人につき | duel-masters-dm25:grammar:始まっていて(はじまっていて) via entry/front contains このゲムが2人以上の相手がいる状態で始まっていて | pokemon-scarlet-violet:term:何人(なんにん) via entry/front contains 何人 | pokemon-scarlet-violet:term:人々(ひとびと) via entry/front contains 人々 | pokemon-scarlet-violet:term:主人公(しゅじんこう) via entry/front contains 主人公,"person,someone,somebody,human beings,mankind,man,people,humans,human (Homo sapiens),(other) people,others,character,personality,nature,capable person,competent person,suitable person,right person,adult,grown-up,I,me,one",テーブルみたいに広いなあ学校にはいろんな**人**やいろんなポケモンがいるよ！,1580640
思う,おもう,88,32,2,covered_as_component_in_flashcard_entry,3,1,pokemon-scarlet-violet:grammar:～と思う via entry/front contains と思う,"to think,to consider,to believe,to reckon,to think (of doing),to plan (to do),to judge,to assess,to regard,to imagine,to suppose,to dream,to expect,to look forward to,to feel,to be (in a state of mind),to desire,to want,to care (deeply) for,to yearn for,to worry about,to love,to recall,to remember",ここのジムリーダー強いから練習しといたほうがいいと**思う**よー！？,1589350
匹,ひき,83,3374,2,covered_as_component_in_flashcard_entry,3,1,pokemon-scarlet-violet:term:何匹(なんびき) via entry/front contains 何匹,"counter for small animals,counter for rolls of cloth (two han in size),counter for horses,roll of cloth",壁画の中から出てきたのは剣と盾を持つ２**匹**のポケモン像！,1583370
同じ,おなじ,64,130,0,covered_as_component_in_flashcard_entry,3,4,duel-masters-dm25:term:同じ枚数(おなじまいすう) via entry/front contains 同じ枚数 | duel-masters-dm25:grammar:～と同じ(とおなじ) via entry/front contains と同じ | duel-masters-dm25:grammar:～と同じ枚数(とおなじまいすう) via entry/front contains と同じ枚数 | duel-masters-dm25:grammar:そのカードと同じ文明を1つでも持つ(そのカードとおなじぶんめいをひとつでももつ) via entry/front contains そのカドと同じ文明を1つでも持つ,"same,identical,equal,alike,equivalent,anyway,in any case,if one must ...,if one has to ...,as long as ...",ポケモンの性格人間と**同じ**でポケモンにも１匹１匹に性格があります。,1451750
本,ほん,59,503,1,covered_as_component_in_flashcard_entry,3,8,pokemon-scarlet-violet:term:本当(ほんとう) via entry/front contains 本当 | pokemon-scarlet-violet:term:本気(ほんき) via entry/front contains 本気 | pokemon-scarlet-violet:term:本気で(ほんきで) via entry/front contains 本気で | pokemon-scarlet-violet:term:本当に よろしいですか？(ほんとうに よろしいですか) via entry/front contains 本当によろしいですか | pokemon-scarlet-violet:term:本物(ほんもの) via entry/front contains 本物 | pokemon-scarlet-violet:term:本校(ほんこう) via entry/front contains 本校 | pokemon-scarlet-violet:term:本気で？(ほんきで？) via entry/front contains 本気で | pokemon-scarlet-violet:term:本格的(ほんかくてき) via entry/front contains 本格的,"book,volume,script,this,present,current,... in question,... at issue,main,head,principal,real,genuine,regular,proper,counter for long, cylindrical things,counter for films, TV shows, etc.,counter for goals, home runs, etc.,counter for telephone calls",『オレンジアカデミー校歌』という**本**がある読んでみようか？,1522150
好き,すき,56,147,2,covered_as_component_in_flashcard_entry,3,5,duel-masters-dm25:term:好きな数(すきなかず) via entry/front contains 好きな数 | duel-masters-dm25:grammar:好きな順序で(すきなじゅんじょで) via entry/front contains 好きな順序で | pokemon-scarlet-violet:term:大好き(だいすき) via entry/front contains 大好き | web-giapponese:term:好きな★3ぶきが出るまで(すきなほしさんぶきがでるまで) via entry/front contains 好きな★3ぶきが出るまで | web-giapponese:term:好きな(すきな) via entry/front contains 好きな,"liking,being fond of,to one's liking,to one's taste,preferred,favourite,liking (romantically),being in love with,beloved,faddism,eccentricity,as one likes,as it suits one,lecherous,lustful,salacious",**好きな**ポケモンにかこまれてし・あ・わ・せ…。！,1277450
個,こ,53,2175,1,covered_as_component_in_flashcard_entry,3,1,duel-masters-dm25:term:購入個数(こうにゅうこすう) via entry/front contains 購入個数,"counter for (small) things or pieces,counter for military units,(an) individual,one person,counter for years (of age difference),counter for school-years",２０００円で２００円のモンスターボールは１０**個**買うことができますが！,1264740
